participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.menu_number,player.displayed_first,player.lotterychoice,player.roll,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,18r8oum7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.471109+00:00,1,,,0.00,8,,,,,0.00,1,20,rmae59mj,20210701_1130,,,,0
9,7lqv6w3w,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.589026+00:00,1,,,0.00,9,,,,,0.00,1,20,rmae59mj,20210701_1130,,,,0
10,3ybn1mc7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.679781+00:00,1,,,0.00,10,,,,,0.00,1,20,rmae59mj,20210701_1130,,,,0
11,dg7yyxxh,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.834012+00:00,1,,,0.00,11,,,,,0.00,1,20,rmae59mj,20210701_1130,,,,0
12,9xy95izj,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.924206+00:00,1,,,0.00,12,,,,,0.00,1,20,rmae59mj,20210701_1130,,,,0
1,gg29ns20,,0,61,61,endpage,EarningsPage,2021-07-01 10:30:38.820519+00:00,1,,,25.00,1,21,q,0,26,0.00,1,21,rmae59mj,20210701_1130,,,,0
2,2mlym5h3,,0,61,61,endpage,EarningsPage,2021-07-01 10:41:04.978812+00:00,1,,,16.00,2,2,p,1,50,0.00,1,21,rmae59mj,20210701_1130,,,,0
3,a0g4ni40,,0,61,61,endpage,EarningsPage,2021-07-01 10:43:18.675868+00:00,1,,,17.00,3,25,p,0,83,0.00,1,21,rmae59mj,20210701_1130,,,,0
4,tpa9df6u,,0,61,61,endpage,EarningsPage,2021-07-01 10:44:21.291790+00:00,1,,,15.00,4,1,p,1,75,0.00,1,21,rmae59mj,20210701_1130,,,,0
5,d8swqk2s,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.014392+00:00,1,,,0.00,5,,,,,0.00,1,21,rmae59mj,20210701_1130,,,,0
6,q62vsy8k,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.194308+00:00,1,,,0.00,6,,,,,0.00,1,21,rmae59mj,20210701_1130,,,,0
7,gtm3ieyo,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.324965+00:00,1,,,0.00,7,,,,,0.00,1,21,rmae59mj,20210701_1130,,,,0
8,18r8oum7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.471109+00:00,1,,,0.00,8,,,,,0.00,1,21,rmae59mj,20210701_1130,,,,0
9,7lqv6w3w,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.589026+00:00,1,,,0.00,9,,,,,0.00,1,21,rmae59mj,20210701_1130,,,,0
10,3ybn1mc7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.679781+00:00,1,,,0.00,10,,,,,0.00,1,21,rmae59mj,20210701_1130,,,,0
11,dg7yyxxh,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.834012+00:00,1,,,0.00,11,,,,,0.00,1,21,rmae59mj,20210701_1130,,,,0
12,9xy95izj,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.924206+00:00,1,,,0.00,12,,,,,0.00,1,21,rmae59mj,20210701_1130,,,,0
1,gg29ns20,,0,61,61,endpage,EarningsPage,2021-07-01 10:30:38.820519+00:00,1,,,25.00,1,5,q,0,68,0.00,1,22,rmae59mj,20210701_1130,,,,0
2,2mlym5h3,,0,61,61,endpage,EarningsPage,2021-07-01 10:41:04.978812+00:00,1,,,16.00,2,15,p,1,67,0.00,1,22,rmae59mj,20210701_1130,,,,0
3,a0g4ni40,,0,61,61,endpage,EarningsPage,2021-07-01 10:43:18.675868+00:00,1,,,17.00,3,3,p,1,83,0.00,1,22,rmae59mj,20210701_1130,,,,0
4,tpa9df6u,,0,61,61,endpage,EarningsPage,2021-07-01 10:44:21.291790+00:00,1,,,15.00,4,17,p,0,2,0.00,1,22,rmae59mj,20210701_1130,,,,0
5,d8swqk2s,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.014392+00:00,1,,,0.00,5,,,,,0.00,1,22,rmae59mj,20210701_1130,,,,0
6,q62vsy8k,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.194308+00:00,1,,,0.00,6,,,,,0.00,1,22,rmae59mj,20210701_1130,,,,0
7,gtm3ieyo,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.324965+00:00,1,,,0.00,7,,,,,0.00,1,22,rmae59mj,20210701_1130,,,,0
8,18r8oum7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.471109+00:00,1,,,0.00,8,,,,,0.00,1,22,rmae59mj,20210701_1130,,,,0
9,7lqv6w3w,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.589026+00:00,1,,,0.00,9,,,,,0.00,1,22,rmae59mj,20210701_1130,,,,0
10,3ybn1mc7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.679781+00:00,1,,,0.00,10,,,,,0.00,1,22,rmae59mj,20210701_1130,,,,0
11,dg7yyxxh,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.834012+00:00,1,,,0.00,11,,,,,0.00,1,22,rmae59mj,20210701_1130,,,,0
12,9xy95izj,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.924206+00:00,1,,,0.00,12,,,,,0.00,1,22,rmae59mj,20210701_1130,,,,0
1,gg29ns20,,0,61,61,endpage,EarningsPage,2021-07-01 10:30:38.820519+00:00,1,,,25.00,1,25,p,0,63,0.00,1,23,rmae59mj,20210701_1130,,,,0
2,2mlym5h3,,0,61,61,endpage,EarningsPage,2021-07-01 10:41:04.978812+00:00,1,,,16.00,2,17,p,1,8,0.00,1,23,rmae59mj,20210701_1130,,,,0
3,a0g4ni40,,0,61,61,endpage,EarningsPage,2021-07-01 10:43:18.675868+00:00,1,,,17.00,3,2,q,0,81,0.00,1,23,rmae59mj,20210701_1130,,,,0
4,tpa9df6u,,0,61,61,endpage,EarningsPage,2021-07-01 10:44:21.291790+00:00,1,,,15.00,4,20,q,1,69,0.00,1,23,rmae59mj,20210701_1130,,,,0
5,d8swqk2s,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.014392+00:00,1,,,0.00,5,,,,,0.00,1,23,rmae59mj,20210701_1130,,,,0
6,q62vsy8k,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.194308+00:00,1,,,0.00,6,,,,,0.00,1,23,rmae59mj,20210701_1130,,,,0
7,gtm3ieyo,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.324965+00:00,1,,,0.00,7,,,,,0.00,1,23,rmae59mj,20210701_1130,,,,0
8,18r8oum7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.471109+00:00,1,,,0.00,8,,,,,0.00,1,23,rmae59mj,20210701_1130,,,,0
9,7lqv6w3w,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.589026+00:00,1,,,0.00,9,,,,,0.00,1,23,rmae59mj,20210701_1130,,,,0
10,3ybn1mc7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.679781+00:00,1,,,0.00,10,,,,,0.00,1,23,rmae59mj,20210701_1130,,,,0
11,dg7yyxxh,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.834012+00:00,1,,,0.00,11,,,,,0.00,1,23,rmae59mj,20210701_1130,,,,0
12,9xy95izj,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.924206+00:00,1,,,0.00,12,,,,,0.00,1,23,rmae59mj,20210701_1130,,,,0
1,gg29ns20,,0,61,61,endpage,EarningsPage,2021-07-01 10:30:38.820519+00:00,1,,,25.00,1,22,p,1,18,0.00,1,24,rmae59mj,20210701_1130,,,,0
2,2mlym5h3,,0,61,61,endpage,EarningsPage,2021-07-01 10:41:04.978812+00:00,1,,,16.00,2,11,p,1,77,0.00,1,24,rmae59mj,20210701_1130,,,,0
3,a0g4ni40,,0,61,61,endpage,EarningsPage,2021-07-01 10:43:18.675868+00:00,1,,,17.00,3,6,p,1,90,0.00,1,24,rmae59mj,20210701_1130,,,,0
4,tpa9df6u,,0,61,61,endpage,EarningsPage,2021-07-01 10:44:21.291790+00:00,1,,,15.00,4,12,q,1,3,0.00,1,24,rmae59mj,20210701_1130,,,,0
5,d8swqk2s,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.014392+00:00,1,,,0.00,5,,,,,0.00,1,24,rmae59mj,20210701_1130,,,,0
6,q62vsy8k,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.194308+00:00,1,,,0.00,6,,,,,0.00,1,24,rmae59mj,20210701_1130,,,,0
7,gtm3ieyo,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.324965+00:00,1,,,0.00,7,,,,,0.00,1,24,rmae59mj,20210701_1130,,,,0
8,18r8oum7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.471109+00:00,1,,,0.00,8,,,,,0.00,1,24,rmae59mj,20210701_1130,,,,0
9,7lqv6w3w,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.589026+00:00,1,,,0.00,9,,,,,0.00,1,24,rmae59mj,20210701_1130,,,,0
10,3ybn1mc7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.679781+00:00,1,,,0.00,10,,,,,0.00,1,24,rmae59mj,20210701_1130,,,,0
11,dg7yyxxh,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.834012+00:00,1,,,0.00,11,,,,,0.00,1,24,rmae59mj,20210701_1130,,,,0
12,9xy95izj,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.924206+00:00,1,,,0.00,12,,,,,0.00,1,24,rmae59mj,20210701_1130,,,,0
1,gg29ns20,,0,61,61,endpage,EarningsPage,2021-07-01 10:30:38.820519+00:00,1,,,25.00,1,3,p,1,42,0.00,1,25,rmae59mj,20210701_1130,,,,0
2,2mlym5h3,,0,61,61,endpage,EarningsPage,2021-07-01 10:41:04.978812+00:00,1,,,16.00,2,19,q,1,10,0.00,1,25,rmae59mj,20210701_1130,,,,0
3,a0g4ni40,,0,61,61,endpage,EarningsPage,2021-07-01 10:43:18.675868+00:00,1,,,17.00,3,20,p,0,46,0.00,1,25,rmae59mj,20210701_1130,,,,0
4,tpa9df6u,,0,61,61,endpage,EarningsPage,2021-07-01 10:44:21.291790+00:00,1,,,15.00,4,18,p,0,95,0.00,1,25,rmae59mj,20210701_1130,,,,0
5,d8swqk2s,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.014392+00:00,1,,,0.00,5,,,,,0.00,1,25,rmae59mj,20210701_1130,,,,0
6,q62vsy8k,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.194308+00:00,1,,,0.00,6,,,,,0.00,1,25,rmae59mj,20210701_1130,,,,0
7,gtm3ieyo,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.324965+00:00,1,,,0.00,7,,,,,0.00,1,25,rmae59mj,20210701_1130,,,,0
8,18r8oum7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.471109+00:00,1,,,0.00,8,,,,,0.00,1,25,rmae59mj,20210701_1130,,,,0
9,7lqv6w3w,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.589026+00:00,1,,,0.00,9,,,,,0.00,1,25,rmae59mj,20210701_1130,,,,0
10,3ybn1mc7,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.679781+00:00,1,,,0.00,10,,,,,0.00,1,25,rmae59mj,20210701_1130,,,,0
11,dg7yyxxh,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.834012+00:00,1,,,0.00,11,,,,,0.00,1,25,rmae59mj,20210701_1130,,,,0
12,9xy95izj,,0,16,61,decisions,DecisionPage,2021-07-01 10:48:19.924206+00:00,1,,,0.00,12,,,,,0.00,1,25,rmae59mj,20210701_1130,,,,0
1,uel5pire,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:51.974504+00:00,1,,,7.00,1,2,p,1,44,0.00,1,1,z4srslpi,20210702_1300,,,,0
2,aiy9pkbx,,0,61,61,endpage,EarningsPage,2021-07-02 11:51:23.319898+00:00,1,,,26.00,2,4,p,0,15,0.00,1,1,z4srslpi,20210702_1300,,,,0
3,td1cwjdp,,0,61,61,endpage,EarningsPage,2021-07-02 11:55:03.231243+00:00,1,,,7.00,3,17,q,1,23,0.00,1,1,z4srslpi,20210702_1300,,,,0
4,xt7meys4,,0,61,61,endpage,EarningsPage,2021-07-02 11:57:05.446900+00:00,1,,,6.00,4,5,p,1,59,0.00,1,1,z4srslpi,20210702_1300,,,,0
5,d3v22y45,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:34.283555+00:00,1,,,17.00,5,16,q,1,22,0.00,1,1,z4srslpi,20210702_1300,,,,0
6,0uviu3c8,,0,61,61,endpage,EarningsPage,2021-07-02 12:00:12.208434+00:00,1,,,17.00,6,1,p,1,1,0.00,1,1,z4srslpi,20210702_1300,,,,0
7,2nb9zfb7,,0,61,61,endpage,EarningsPage,2021-07-02 12:01:36.158027+00:00,1,,,17.00,7,7,p,1,36,0.00,1,1,z4srslpi,20210702_1300,,,,0
8,q0ffsac5,,0,61,61,endpage,EarningsPage,2021-07-02 12:02:23.600421+00:00,1,,,27.00,8,1,p,0,30,0.00,1,1,z4srslpi,20210702_1300,,,,0
9,9a30ip35,,0,61,61,endpage,EarningsPage,2021-07-02 12:03:33.759151+00:00,1,,,7.00,9,1,p,0,26,0.00,1,1,z4srslpi,20210702_1300,,,,0
10,6vlteoij,,0,61,61,endpage,EarningsPage,2021-07-02 12:06:23.639998+00:00,1,,,27.00,10,15,q,1,24,0.00,1,1,z4srslpi,20210702_1300,,,,0
11,lfrzjoj3,,0,61,61,endpage,EarningsPage,2021-07-02 12:07:16.675263+00:00,1,,,7.00,11,20,q,1,20,0.00,1,1,z4srslpi,20210702_1300,,,,0
12,21otsptc,,0,61,61,endpage,EarningsPage,2021-07-02 12:08:28.163032+00:00,1,,,23.00,12,2,p,1,93,0.00,1,1,z4srslpi,20210702_1300,,,,0
1,uel5pire,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:51.974504+00:00,1,,,7.00,1,11,p,1,90,0.00,1,2,z4srslpi,20210702_1300,,,,0
2,aiy9pkbx,,0,61,61,endpage,EarningsPage,2021-07-02 11:51:23.319898+00:00,1,,,26.00,2,1,q,1,14,0.00,1,2,z4srslpi,20210702_1300,,,,0
3,td1cwjdp,,0,61,61,endpage,EarningsPage,2021-07-02 11:55:03.231243+00:00,1,,,7.00,3,25,p,0,43,0.00,1,2,z4srslpi,20210702_1300,,,,0
4,xt7meys4,,0,61,61,endpage,EarningsPage,2021-07-02 11:57:05.446900+00:00,1,,,6.00,4,14,q,1,48,0.00,1,2,z4srslpi,20210702_1300,,,,0
5,d3v22y45,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:34.283555+00:00,1,,,17.00,5,23,q,1,87,0.00,1,2,z4srslpi,20210702_1300,,,,0
6,0uviu3c8,,0,61,61,endpage,EarningsPage,2021-07-02 12:00:12.208434+00:00,1,,,17.00,6,16,p,1,64,0.00,1,2,z4srslpi,20210702_1300,,,,0
7,2nb9zfb7,,0,61,61,endpage,EarningsPage,2021-07-02 12:01:36.158027+00:00,1,,,17.00,7,2,p,1,100,0.00,1,2,z4srslpi,20210702_1300,,,,0
8,q0ffsac5,,0,61,61,endpage,EarningsPage,2021-07-02 12:02:23.600421+00:00,1,,,27.00,8,16,q,1,27,0.00,1,2,z4srslpi,20210702_1300,,,,0
9,9a30ip35,,0,61,61,endpage,EarningsPage,2021-07-02 12:03:33.759151+00:00,1,,,7.00,9,4,q,1,61,0.00,1,2,z4srslpi,20210702_1300,,,,0
10,6vlteoij,,0,61,61,endpage,EarningsPage,2021-07-02 12:06:23.639998+00:00,1,,,27.00,10,20,p,0,26,0.00,1,2,z4srslpi,20210702_1300,,,,0
11,lfrzjoj3,,0,61,61,endpage,EarningsPage,2021-07-02 12:07:16.675263+00:00,1,,,7.00,11,10,p,0,86,0.00,1,2,z4srslpi,20210702_1300,,,,0
12,21otsptc,,0,61,61,endpage,EarningsPage,2021-07-02 12:08:28.163032+00:00,1,,,23.00,12,14,q,1,90,0.00,1,2,z4srslpi,20210702_1300,,,,0
1,uel5pire,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:51.974504+00:00,1,,,7.00,1,7,q,0,92,0.00,1,3,z4srslpi,20210702_1300,,,,0
2,aiy9pkbx,,0,61,61,endpage,EarningsPage,2021-07-02 11:51:23.319898+00:00,1,,,26.00,2,15,p,0,71,0.00,1,3,z4srslpi,20210702_1300,,,,0
3,td1cwjdp,,0,61,61,endpage,EarningsPage,2021-07-02 11:55:03.231243+00:00,1,,,7.00,3,6,q,0,43,0.00,1,3,z4srslpi,20210702_1300,,,,0
4,xt7meys4,,0,61,61,endpage,EarningsPage,2021-07-02 11:57:05.446900+00:00,1,,,6.00,4,20,q,1,91,0.00,1,3,z4srslpi,20210702_1300,,,,0
5,d3v22y45,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:34.283555+00:00,1,,,17.00,5,15,q,0,79,0.00,1,3,z4srslpi,20210702_1300,,,,0
6,0uviu3c8,,0,61,61,endpage,EarningsPage,2021-07-02 12:00:12.208434+00:00,1,,,17.00,6,13,q,0,35,0.00,1,3,z4srslpi,20210702_1300,,,,0
7,2nb9zfb7,,0,61,61,endpage,EarningsPage,2021-07-02 12:01:36.158027+00:00,1,,,17.00,7,24,q,0,22,0.00,1,3,z4srslpi,20210702_1300,,,,0
8,q0ffsac5,,0,61,61,endpage,EarningsPage,2021-07-02 12:02:23.600421+00:00,1,,,27.00,8,9,q,1,85,0.00,1,3,z4srslpi,20210702_1300,,,,0
9,9a30ip35,,0,61,61,endpage,EarningsPage,2021-07-02 12:03:33.759151+00:00,1,,,7.00,9,3,q,1,84,0.00,1,3,z4srslpi,20210702_1300,,,,0
10,6vlteoij,,0,61,61,endpage,EarningsPage,2021-07-02 12:06:23.639998+00:00,1,,,27.00,10,13,p,1,100,0.00,1,3,z4srslpi,20210702_1300,,,,0
11,lfrzjoj3,,0,61,61,endpage,EarningsPage,2021-07-02 12:07:16.675263+00:00,1,,,7.00,11,23,p,1,6,0.00,1,3,z4srslpi,20210702_1300,,,,0
12,21otsptc,,0,61,61,endpage,EarningsPage,2021-07-02 12:08:28.163032+00:00,1,,,23.00,12,20,p,0,87,0.00,1,3,z4srslpi,20210702_1300,,,,0
1,uel5pire,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:51.974504+00:00,1,,,7.00,1,4,q,0,48,0.00,1,4,z4srslpi,20210702_1300,,,,0
2,aiy9pkbx,,0,61,61,endpage,EarningsPage,2021-07-02 11:51:23.319898+00:00,1,,,26.00,2,13,p,0,48,0.00,1,4,z4srslpi,20210702_1300,,,,0
3,td1cwjdp,,0,61,61,endpage,EarningsPage,2021-07-02 11:55:03.231243+00:00,1,,,7.00,3,19,q,1,59,0.00,1,4,z4srslpi,20210702_1300,,,,0
4,xt7meys4,,0,61,61,endpage,EarningsPage,2021-07-02 11:57:05.446900+00:00,1,,,6.00,4,12,q,1,49,0.00,1,4,z4srslpi,20210702_1300,,,,0
5,d3v22y45,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:34.283555+00:00,1,,,17.00,5,25,q,1,24,0.00,1,4,z4srslpi,20210702_1300,,,,0
6,0uviu3c8,,0,61,61,endpage,EarningsPage,2021-07-02 12:00:12.208434+00:00,1,,,17.00,6,11,p,1,43,0.00,1,4,z4srslpi,20210702_1300,,,,0
7,2nb9zfb7,,0,61,61,endpage,EarningsPage,2021-07-02 12:01:36.158027+00:00,1,,,17.00,7,25,q,0,46,0.00,1,4,z4srslpi,20210702_1300,,,,0
8,q0ffsac5,,0,61,61,endpage,EarningsPage,2021-07-02 12:02:23.600421+00:00,1,,,27.00,8,13,p,1,16,0.00,1,4,z4srslpi,20210702_1300,,,,0
9,9a30ip35,,0,61,61,endpage,EarningsPage,2021-07-02 12:03:33.759151+00:00,1,,,7.00,9,18,q,1,3,0.00,1,4,z4srslpi,20210702_1300,,,,0
10,6vlteoij,,0,61,61,endpage,EarningsPage,2021-07-02 12:06:23.639998+00:00,1,,,27.00,10,21,q,0,77,0.00,1,4,z4srslpi,20210702_1300,,,,0
11,lfrzjoj3,,0,61,61,endpage,EarningsPage,2021-07-02 12:07:16.675263+00:00,1,,,7.00,11,25,q,1,69,0.00,1,4,z4srslpi,20210702_1300,,,,0
12,21otsptc,,0,61,61,endpage,EarningsPage,2021-07-02 12:08:28.163032+00:00,1,,,23.00,12,6,p,1,19,0.00,1,4,z4srslpi,20210702_1300,,,,0
1,uel5pire,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:51.974504+00:00,1,,,7.00,1,8,q,1,94,0.00,1,5,z4srslpi,20210702_1300,,,,0
2,aiy9pkbx,,0,61,61,endpage,EarningsPage,2021-07-02 11:51:23.319898+00:00,1,,,26.00,2,19,q,1,55,0.00,1,5,z4srslpi,20210702_1300,,,,0
3,td1cwjdp,,0,61,61,endpage,EarningsPage,2021-07-02 11:55:03.231243+00:00,1,,,7.00,3,8,q,0,68,0.00,1,5,z4srslpi,20210702_1300,,,,0
4,xt7meys4,,0,61,61,endpage,EarningsPage,2021-07-02 11:57:05.446900+00:00,1,,,6.00,4,3,q,1,28,0.00,1,5,z4srslpi,20210702_1300,,,,0
5,d3v22y45,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:34.283555+00:00,1,,,17.00,5,5,q,0,52,0.00,1,5,z4srslpi,20210702_1300,,,,0
6,0uviu3c8,,0,61,61,endpage,EarningsPage,2021-07-02 12:00:12.208434+00:00,1,,,17.00,6,17,q,1,60,0.00,1,5,z4srslpi,20210702_1300,,,,0
7,2nb9zfb7,,0,61,61,endpage,EarningsPage,2021-07-02 12:01:36.158027+00:00,1,,,17.00,7,12,q,0,75,0.00,1,5,z4srslpi,20210702_1300,,,,0
8,q0ffsac5,,0,61,61,endpage,EarningsPage,2021-07-02 12:02:23.600421+00:00,1,,,27.00,8,23,q,1,2,0.00,1,5,z4srslpi,20210702_1300,,,,0
9,9a30ip35,,0,61,61,endpage,EarningsPage,2021-07-02 12:03:33.759151+00:00,1,,,7.00,9,16,p,0,29,0.00,1,5,z4srslpi,20210702_1300,,,,0
10,6vlteoij,,0,61,61,endpage,EarningsPage,2021-07-02 12:06:23.639998+00:00,1,,,27.00,10,9,p,1,21,0.00,1,5,z4srslpi,20210702_1300,,,,0
11,lfrzjoj3,,0,61,61,endpage,EarningsPage,2021-07-02 12:07:16.675263+00:00,1,,,7.00,11,17,p,1,64,0.00,1,5,z4srslpi,20210702_1300,,,,0
12,21otsptc,,0,61,61,endpage,EarningsPage,2021-07-02 12:08:28.163032+00:00,1,,,23.00,12,21,q,1,60,0.00,1,5,z4srslpi,20210702_1300,,,,0
1,uel5pire,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:51.974504+00:00,1,,,7.00,1,15,p,1,63,0.00,1,6,z4srslpi,20210702_1300,,,,0
2,aiy9pkbx,,0,61,61,endpage,EarningsPage,2021-07-02 11:51:23.319898+00:00,1,,,26.00,2,6,p,0,14,0.00,1,6,z4srslpi,20210702_1300,,,,0
3,td1cwjdp,,0,61,61,endpage,EarningsPage,2021-07-02 11:55:03.231243+00:00,1,,,7.00,3,9,p,1,12,0.00,1,6,z4srslpi,20210702_1300,,,,0
4,xt7meys4,,0,61,61,endpage,EarningsPage,2021-07-02 11:57:05.446900+00:00,1,,,6.00,4,13,p,0,6,0.00,1,6,z4srslpi,20210702_1300,,,,0
5,d3v22y45,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:34.283555+00:00,1,,,17.00,5,14,q,0,64,0.00,1,6,z4srslpi,20210702_1300,,,,0
6,0uviu3c8,,0,61,61,endpage,EarningsPage,2021-07-02 12:00:12.208434+00:00,1,,,17.00,6,4,p,1,7,0.00,1,6,z4srslpi,20210702_1300,,,,0
7,2nb9zfb7,,0,61,61,endpage,EarningsPage,2021-07-02 12:01:36.158027+00:00,1,,,17.00,7,8,q,0,82,0.00,1,6,z4srslpi,20210702_1300,,,,0
8,q0ffsac5,,0,61,61,endpage,EarningsPage,2021-07-02 12:02:23.600421+00:00,1,,,27.00,8,8,p,1,84,0.00,1,6,z4srslpi,20210702_1300,,,,0
9,9a30ip35,,0,61,61,endpage,EarningsPage,2021-07-02 12:03:33.759151+00:00,1,,,7.00,9,8,q,1,19,0.00,1,6,z4srslpi,20210702_1300,,,,0
10,6vlteoij,,0,61,61,endpage,EarningsPage,2021-07-02 12:06:23.639998+00:00,1,,,27.00,10,7,p,0,28,0.00,1,6,z4srslpi,20210702_1300,,,,0
11,lfrzjoj3,,0,61,61,endpage,EarningsPage,2021-07-02 12:07:16.675263+00:00,1,,,7.00,11,6,q,0,84,0.00,1,6,z4srslpi,20210702_1300,,,,0
12,21otsptc,,0,61,61,endpage,EarningsPage,2021-07-02 12:08:28.163032+00:00,1,,,23.00,12,7,q,0,70,0.00,1,6,z4srslpi,20210702_1300,,,,0
1,uel5pire,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:51.974504+00:00,1,,,7.00,1,18,p,1,88,0.00,1,7,z4srslpi,20210702_1300,,,,0
2,aiy9pkbx,,0,61,61,endpage,EarningsPage,2021-07-02 11:51:23.319898+00:00,1,,,26.00,2,10,p,0,65,0.00,1,7,z4srslpi,20210702_1300,,,,0
3,td1cwjdp,,0,61,61,endpage,EarningsPage,2021-07-02 11:55:03.231243+00:00,1,,,7.00,3,18,q,1,71,0.00,1,7,z4srslpi,20210702_1300,,,,0
4,xt7meys4,,0,61,61,endpage,EarningsPage,2021-07-02 11:57:05.446900+00:00,1,,,6.00,4,18,p,1,4,0.00,1,7,z4srslpi,20210702_1300,,,,0
5,d3v22y45,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:34.283555+00:00,1,,,17.00,5,10,q,0,52,0.00,1,7,z4srslpi,20210702_1300,,,,0
6,0uviu3c8,,0,61,61,endpage,EarningsPage,2021-07-02 12:00:12.208434+00:00,1,,,17.00,6,15,q,1,37,0.00,1,7,z4srslpi,20210702_1300,,,,0
7,2nb9zfb7,,0,61,61,endpage,EarningsPage,2021-07-02 12:01:36.158027+00:00,1,,,17.00,7,20,p,0,57,0.00,1,7,z4srslpi,20210702_1300,,,,0
8,q0ffsac5,,0,61,61,endpage,EarningsPage,2021-07-02 12:02:23.600421+00:00,1,,,27.00,8,19,q,1,78,0.00,1,7,z4srslpi,20210702_1300,,,,0
9,9a30ip35,,0,61,61,endpage,EarningsPage,2021-07-02 12:03:33.759151+00:00,1,,,7.00,9,25,p,0,27,0.00,1,7,z4srslpi,20210702_1300,,,,0
10,6vlteoij,,0,61,61,endpage,EarningsPage,2021-07-02 12:06:23.639998+00:00,1,,,27.00,10,25,p,0,94,0.00,1,7,z4srslpi,20210702_1300,,,,0
11,lfrzjoj3,,0,61,61,endpage,EarningsPage,2021-07-02 12:07:16.675263+00:00,1,,,7.00,11,18,p,1,98,0.00,1,7,z4srslpi,20210702_1300,,,,0
12,21otsptc,,0,61,61,endpage,EarningsPage,2021-07-02 12:08:28.163032+00:00,1,,,23.00,12,15,q,1,60,0.00,1,7,z4srslpi,20210702_1300,,,,0
1,uel5pire,,0,61,61,endpage,EarningsPage,2021-07-02 12:11:51.974504+00:00,1,,,7.00,1,21,q,0,42,0.00,1,8,z4srslpi,20210702_1300,,,,0
